xi,U_eps_1e-02,U_eps_1e-04,U_eps_1e-06,U_eps_1e-08
-0.34249999999999997,0.9947648236830412,0.6901569637598773,0.6478274473777765,0.6402350847983056
-0.34199999999999997,0.9953303766188182,0.6905595347500225,0.6481964301758387,0.6405983543887187
-0.34149999999999997,0.9958959679550787,0.6909624372003246,0.6485656924526074,0.6409618955878658
-0.34099999999999997,0.9964615960139201,0.6913656716638252,0.6489352345989422,0.6413257087647894
-0.34049999999999997,0.9970272591132954,0.6917692386969914,0.6493050570058722,0.6416897942895159
-0.33999999999999997,0.9975929555628613,0.692173138857031,0.6496751600658645,0.6420541525330585
-0.33949999999999997,0.9981586836681243,0.6925773727031284,0.650045544172985,0.6424187838674225
-0.33899999999999997,0.9987244417262824,0.6929819407974549,0.6504162097214619,0.6427836886656088
-0.33849999999999997,0.9992902280303763,0.6933868437026433,0.6507871571071185,0.6431488673016182
-0.33799999999999997,0.9998560408651267,0.6937920819842579,0.6511583867272606,0.6435143201504562
-0.33749999999999997,1.000421878511091,0.6941976562099965,0.6515298989793651,0.6438800475881364
-0.33699999999999997,1.0009877392404951,0.6946035669482619,0.6519016942626558,0.6442460499916856
-0.33649999999999997,1.0015536213213958,0.695009814771011,0.6522737729777132,0.6446123277391475
-0.33599999999999997,1.002119523013507,0.6954164002514014,0.6526461355253154,0.6449788812095874
-0.33549999999999996,1.0026854425723684,0.6958233239640695,0.6530187823081295,0.6453457107830964
-0.33499999999999996,1.0032513782451664,0.6962305864871524,0.6533917137300477,0.6457128168407962
-0.33449999999999996,1.0038173282749085,0.6966381883993831,0.6537649301952024,0.6460801997648428
-0.33399999999999996,1.0043832908962376,0.6970461302820147,0.6541384321097466,0.6464478599384316
-0.33349999999999996,1.0049492643396127,0.6974544127191185,0.6545122198809222,0.6468157977458013
-0.33299999999999996,1.005515246827121,0.6978630362952899,0.6548862939162722,0.6471840135722393
-0.33249999999999996,1.0060812365766594,0.6982720015985567,0.6552606546254753,0.6475525078040848
-0.33199999999999996,1.0066472317977442,0.6986813092187831,0.6556353024191633,0.647921280828735
-0.33149999999999996,1.0072132306956973,0.6990909597468516,0.6560102377083483,0.6482903330346484
-0.33099999999999996,1.0077792314674507,0.6995009537774772,0.6563854609062739,0.6486596648113502
-0.33049999999999996,1.0083452323057398,0.6999112919063168,0.6567609724270027,0.6490292765494361
-0.32999999999999996,1.0089112313949016,0.700321974731034,0.6571367726850774,0.6493991686405779
-0.32949999999999996,1.0094772269150718,0.7007330028527581,0.6575128620973432,0.6497693414775275
-0.32899999999999996,1.0100432170379807,0.7011443768731477,0.6578892410813371,0.6501397954541221
-0.32849999999999996,1.010609199931154,0.701556097396961,0.6582659100551955,0.6505105309652885
-0.32799999999999996,1.011175173753706,0.7019681650315276,0.6586428694394011,0.6508815484070481
-0.32749999999999996,1.0117411366605433,0.7023805803848717,0.6590201196550106,0.6512528481765222
-0.32699999999999996,1.0123070867981534,0.7027933440689116,0.6593976611238195,0.6516244306719353
-0.32649999999999996,1.0128730223088136,0.703206456697081,0.6597754942699814,0.6519962962926218
-0.32599999999999996,1.013438941326378,0.7036199188842769,0.6601536195181217,0.6523684454390296
-0.32549999999999996,1.0140048419804866,0.7040337312493837,0.66053203729376,0.6527408785127258
-0.32499999999999996,1.0145707223923515,0.7044478944120313,0.6609107480247561,0.6531135959164007
-0.32449999999999996,1.0151365806789687,0.7048624089944603,0.6612897521393538,0.6534865980538744
-0.32399999999999995,1.0157024149489016,0.705277275622238,0.6616690500668616,0.6538598853300998
-0.32349999999999995,1.0162682233064955,0.7056924949214871,0.6620486422388817,0.6542334581511692
-0.32299999999999995,1.0168340038476598,0.7061080675220216,0.6624285290873296,0.6546073169243185
-0.32249999999999995,1.0173997546640834,0.7065239940559156,0.6628087110453653,0.6549814620579327
-0.32199999999999995,1.0179654738390163,0.7069402751562376,0.6631891885483725,0.6553558939615506
-0.32149999999999995,1.0185311594514876,0.7073569114603333,0.6635699620319923,0.6557306130458711
-0.32099999999999995,1.0190968095720836,0.7077739036067524,0.663951031933299,0.6561056197227565
-0.32049999999999995,1.0196624222671693,0.7081912522360747,0.6643323986914974,0.6564809144052394
-0.31999999999999995,1.0202279955946651,0.7086089579928956,0.6647140627460117,0.6568564975075274
-0.31949999999999995,1.0207935276082687,0.7090270215224392,0.6650960245378921,0.6572323694450077
-0.31899999999999995,1.021359016353233,0.7094454434732023,0.6654782845102056,0.6576085306342538
-0.31849999999999995,1.0219244598705868,0.7098642244967719,0.6658608431062191,0.6579849814930292
-0.31799999999999995,1.0224898561929134,0.7102833652454331,0.6662437007710184,0.6583617224402943
-0.31749999999999995,1.0230552033485725,0.7107028663757301,0.6666268579515766,0.6587387538962113
-0.31699999999999995,1.0236204993574785,0.711122728546114,0.6670103150950654,0.6591160762821486
-0.31649999999999995,1.0241857422353218,0.7115429524164797,0.6673940726506653,0.659493690020688
-0.31599999999999995,1.024750929989348,0.7119635386512574,0.6677781310693003,0.6598715955356296
-0.31549999999999995,1.02531606062258,0.7123844879158243,0.6681624908021115,0.6602497932519958
-0.31499999999999995,1.0258811321295966,0.7128058008782553,0.6685471523024323,0.66062828359604
-0.31449999999999995,1.0264461425007547,0.7132274782105461,0.6689321160251839,0.6610070669952492
-0.31399999999999995,1.0270110897179698,0.7136495205853054,0.6693173824255452,0.6613861438783513
-0.31349999999999995,1.0275759717589357,0.714071928679105,0.6697029519610572,0.6617655146753207
-0.31299999999999994,1.0281407865929086,0.7144947031712903,0.6700888250906886,0.6621451798173829
-0.31249999999999994,1.028705532184924,0.7149178447421844,0.6704750022737256,0.662525139737022
-0.31199999999999994,1.0292702064915824,0.7153413540768738,0.6708614839719725,0.662905394867985
-0.3115,1.0298348074652666,0.7157652318619883,0.6712482706484955,0.6632859456452883
-0.311,1.0303993330499277,0.7161894787862026,0.6716353627667622,0.6636667925052236
-0.3105,1.0309637811853019,0.7166140955428402,0.6720227607928919,0.6640479358853635
-0.31,1.0315281498026982,0.7170390828259967,0.6724104651941023,0.6644293762245678
-0.3095,1.032092436829213,0.7174644413332156,0.672798476438119,0.664811113962989
-0.309,1.032656640183521,0.7178901717657494,0.6731867949954274,0.6651931495420789
-0.3085,1.0332207577800878,0.7183162748255689,0.6735754213374516,0.665575483404594
-0.308,1.0337847875249626,0.7187427512192985,0.6739643559362553,0.6659581159946024
-0.3075,1.034348727319989,0.7191696016559546,0.6743535992667384,0.6663410477574893
-0.307,1.0349125750586017,0.7195968268459778,0.6747431518045903,0.666724279139963
-0.3065,1.0354763286300326,0.7200244275049583,0.6751330140262946,0.6671078105900621
-0.306,1.0360399859151124,0.7204524043497038,0.6755231864112139,0.6674916425571605
-0.3055,1.0366035447904736,0.7208807580998027,0.6759136694393625,0.6678757754919746
-0.305,1.0371670031243552,0.7213094894794592,0.6763044635917297,0.6682602098465696
-0.3045,1.0377303587808024,0.7217385992135816,0.6766955693521862,0.668644946074365
-0.304,1.0382936096154762,0.722168088031331,0.6770869872051367,0.6690299846301418
-0.3035,1.0388567534798483,0.7225979566652619,0.6774787176361593,0.669415325970049
-0.303,1.0394197882170164,0.7230282058489025,0.6778707611336816,0.6698009705516097
-0.3025,1.0399827116658933,0.723458836321077,0.6782631181865654,0.6701869188337278
-0.302,1.0405455216570285,0.7238898488225878,0.678655789285061,0.6705731712766944
-0.3015,1.0411082160167926,0.7243212440962924,0.6790487749222032,0.6709597283421946
-0.301,1.0416707925632032,0.7247530228904225,0.6794420755913808,0.6713465904933145
-0.3005,1.0422332491101058,0.7251851859541849,0.6798356917875991,0.6717337581945473
-0.3,1.042795583463005,0.7256177340404126,0.6802296240085516,0.6721212319118002
-0.2995,1.0433577934232388,0.7260506679063842,0.6806238727522279,0.6725090121124011
-0.299,1.0439198767838171,0.7264839883101432,0.6810184385184685,0.6728970992651062
-0.2985,1.0444818313335902,0.7269176960148133,0.6814133218096817,0.6732854938401059
-0.298,1.045043654853094,0.7273517917865098,0.6818085231285328,0.6736741963090325
-0.2975,1.0456053451187113,0.7277862763927576,0.6822040429797784,0.6740632071449658
-0.297,1.046166899898525,0.7282211506069187,0.6825998818705974,0.6744525268224426
-0.2965,1.0467283169564727,0.7286564152039341,0.6829960403084109,0.6748421558174613
-0.296,1.047289594048207,0.7290920709616017,0.6833925188029704,0.67523209460749
-0.2955,1.0478507289252426,0.7295281186631515,0.6837893178662845,0.6756223436714741
-0.295,1.0484117193308256,0.7299645590926558,0.6841864380106132,0.6760129034898428
-0.2945,1.0489725630040718,0.730401393038745,0.6845838797507798,0.6764037745445165
-0.294,1.049533257675846,0.7308386212941954,0.6849816436036846,0.6767949573189146
-0.2935,1.0500938010728909,0.7312762446527696,0.6853797300865129,0.6771864522979623
-0.293,1.0506541909137148,0.7317142639141151,0.6857781397192355,0.6775782599680975
-0.2925,1.0512144249127144,0.7321526798804097,0.686176873023709,0.6779703808172801
-0.292,1.05177450077607,0.7325914933558917,0.6865759305221332,0.6783628153349973
-0.2915,1.0523344162058583,0.7330307051510099,0.6869753127397017,0.6787555640122727
-0.291,1.0528941688959603,0.7334703160774666,0.6873750202032936,0.679148627341673
-0.2905,1.0534537565361628,0.7339103269507725,0.6877750534402175,0.6795420058173163
-0.29,1.0540131768080763,0.7343507385917633,0.6881754129809621,0.6799356999348792
-0.2895,1.0545724273892279,0.7347915518221205,0.6885760993574985,0.6803297101916052
-0.289,1.0551315059489892,0.7352327674690707,0.6889771131023427,0.6807240370863119
-0.2885,1.0556904101526592,0.735674386363572,0.689378454751348,0.6811186811193989
-0.288,1.056249137657402,0.7361164093379873,0.6897801248416512,0.6815136427928563
-0.2875,1.0568076861163205,0.7365588372312881,0.6901821239110767,0.6819089226102724
-0.287,1.0573660531744062,0.737001670884501,0.6905844525009116,0.6823045210768411
-0.2865,1.0579242364726007,0.7374449111415813,0.6909871111535333,0.6827004386993707
-0.286,1.0584822336437563,0.737888558852875,0.6913901004121821,0.683096675986292
-0.2855,1.0590400423166877,0.73833261486977,0.6917934208236443,0.6834932334476658
-0.285,1.0595976601121448,0.7387770800485377,0.6921970729356167,0.6838901115951921
-0.2845,1.0601550846468528,0.7392219552505082,0.6926010572968666,0.6842873109422177
-0.284,1.060712313529496,0.7396672413380352,0.6930053744597431,0.6846848320037449
-0.2835,1.061269344364747,0.7401129391800094,0.6934100249773467,0.6850826752964393
-0.283,1.0618261747492643,0.7405590496485508,0.6938150094040818,0.6854808413386395
-0.2825,1.0623828022757063,0.7410055736178452,0.6942203282979263,0.6858793306503643
-0.282,1.0629392245287457,0.7414525119692501,0.6946259822174717,0.6862781437533221
-0.2815,1.0634954390890679,0.7418998655857565,0.6950319717228707,0.6866772811709192
-0.28099999999999997,1.0640514435293997,0.7423476353543483,0.6954382973777975,0.6870767434282685
-0.28049999999999997,1.064607235418496,0.7427958221683861,0.6958449597464257,0.6874765310521987
-0.27999999999999997,1.0651628123171801,0.743244426922206,0.6962519593947668,0.6878766445712625
-0.27949999999999997,1.0657181717823185,0.7436934505161944,0.6966592968922616,0.6882770845157459
-0.27899999999999997,1.0662733113628768,0.744142893855384,0.6970669728087613,0.688677851417677
-0.27849999999999997,1.0668282286038768,0.7445927578462237,0.697474987716245,0.6890789458108353
-0.27799999999999997,1.0673829210424701,0.7450430434026378,0.697883342189994,0.6894803682307599
-0.27749999999999997,1.067937386211881,0.7454937514412286,0.698292036805636,0.6898821192147598
-0.27699999999999997,1.0684916216374938,0.7459448828815936,0.6987010721412267,0.6902841993019225
-0.27649999999999997,1.069045624840781,0.7463964386508469,0.6991104487779632,0.6906866090331233
-0.27599999999999997,1.069599393335408,0.74684841967743,0.6995201672973543,0.6910893489510341
-0.27549999999999997,1.070152924631145,0.7473008268950105,0.6999302282836388,0.6914924196001349
-0.27499999999999997,1.0707062162299872,0.7477536612434253,0.7003406323240097,0.6918958215267197
-0.27449999999999997,1.071259265630051,0.7482069236636071,0.7007513800059642,0.6922995552789096
-0.27399999999999997,1.0718120703217127,0.7486606151037487,0.7011624719200308,0.6927036214066605
-0.27349999999999997,1.0723646277914867,0.7491147365161546,0.7015739086594808,0.6931080204617727
-0.27299999999999996,1.0729169355181822,0.7495692888552051,0.7019856908179131,0.6935127529979015
-0.27249999999999996,1.0734689909767643,0.7500242730835542,0.7023978189922495,0.6939178195705668
-0.27199999999999996,1.0740207916345272,0.7504796901660048,0.7028102937819263,0.6943232207371619
-0.27149999999999996,1.0745723349549408,0.7509355410715386,0.7032231157867612,0.6947289570569656
-0.27099999999999996,1.0751236183938406,0.7513918267767693,0.7036362856101731,0.6951350290911498
-0.27049999999999996,1.0756746394032557,0.7518485482594852,0.7040498038578524,0.6955414374027913
-0.26999999999999996,1.0762253954276186,0.7523057065040726,0.7044636711359586,0.6959481825568814
-0.26949999999999996,1.0767758839075747,0.7527633025006948,0.7048778880545084,0.696355265120336
-0.26899999999999996,1.0773261022762106,0.753221337240966,0.7052924552255396,0.6967626856620062
-0.26849999999999996,1.0778760479628462,0.7536798117249507,0.7057073732616823,0.6971704447526887
-0.26799999999999996,1.078425718389282,0.7541387269562009,0.7061226427796494,0.6975785429651356
-0.26749999999999996,1.078975110973571,0.7545980839413251,0.7065382643979239,0.6979869808740661
-0.26699999999999996,1.0795242231262885,0.7550578836957695,0.7069542387357395,0.6983957590561761
-0.26649999999999996,1.0800730522542807,0.7555181272367063,0.7073705664166026,0.6988048780901494
-0.26599999999999996,1.0806215957569596,0.7559788155868957,0.7077872480655425,0.6992143385566685
-0.26549999999999996,1.0811698510300287,0.7564399497766132,0.7082042843085365,0.6996241410384253
-0.26499999999999996,1.0817178154617977,0.7569015308373547,0.7086216757759786,0.7000342861201316
-0.26449999999999996,1.0822654864368908,0.7573635598086761,0.7090394230995499,0.7004447743885314
-0.26399999999999996,1.0828128613325825,0.7578260377353535,0.7094575269121174,0.7008556064324104
-0.26349999999999996,1.0833599375224825,0.7582889656642635,0.7098759878510535,0.7012667828426085
-0.26299999999999996,1.0839067123728943,0.7587523446518112,0.7102948065548024,0.7016783042120303
-0.26249999999999996,1.0844531832464797,0.7592161757572469,0.7107139836632705,0.7020901711356565
-0.26199999999999996,1.0849993474986408,0.7596804600441792,0.7111335198209,0.7025023842105558
-0.26149999999999995,1.085545202481159,0.7601451985853506,0.7115534156730143,0.7029149440358959
-0.26099999999999995,1.0860907455386024,0.760610392454967,0.71197367186671,0.7033278512129556
-0.26049999999999995,1.0866359740119433,0.7610760427344246,0.7123942890535929,0.7037411063451359
-0.25999999999999995,1.0871808852349862,0.7615421505122906,0.7128152678859874,0.7041547100379721
-0.25949999999999995,1.087725476537964,0.762008716878651,0.7132366090183309,0.704568662899146
-0.25899999999999995,1.08826974524399,0.7624757429331379,0.7136583131094894,0.7049829655384972
-0.25849999999999995,1.0888136886726307,0.7629432297799122,0.7140803808189164,0.7053976185680354
-0.25799999999999995,1.0893573041363813,0.7634111785262505,0.7145028128085394,0.7058126226019528
-0.25749999999999995,1.0899005889442153,0.7638795902898069,0.7149256097445865,0.7062279782566361
-0.25699999999999995,1.0904435403980857,0.7643484661905157,0.7153487722937728,0.7066436861506787
-0.25649999999999995,1.090986155796448,0.7648178073542695,0.7157723011256654,0.7070597469048934
-0.25599999999999995,1.0915284324307886,0.765287614916111,0.7161961969139594,0.7074761611423249
-0.25549999999999995,1.0920703675891228,0.7657578900124937,0.7166204603327703,0.7078929294882618
-0.25499999999999995,1.0926119585525478,0.7662286337888135,0.7170450920594535,0.7083100525702504
-0.25449999999999995,1.093153202598717,0.7666998473970729,0.7174700927752807,0.7087275310181063
-0.25399999999999995,1.0936940969984186,0.767171531991419,0.7178954631619122,0.7091453654639284
-0.25349999999999995,1.094234639019023,0.7676436887369539,0.7183212039046399,0.7095635565421108
-0.25299999999999995,1.09477482592109,0.7681163188025462,0.7187473156924256,0.7099821048893571
-0.25249999999999995,1.0953146549617885,0.768589423361596,0.7191737992146257,0.7104010111446928
-0.25199999999999995,1.095854123391533,0.7690630035984186,0.7196006551646146,0.7108202759494782
-0.25149999999999995,1.096393228457374,0.7695370606992068,0.7200278842391631,0.7112398999474234
-0.25099999999999995,1.0969319673996634,0.7700115958579732,0.7204554871354818,0.7116598837845998
-0.25049999999999994,1.0974703374554176,0.7704866102776112,0.7208834645551729,0.7120802281094556
-0.24999999999999994,1.0980083358550117,0.7709621051626505,0.7213118172029392,0.712500933572828
-0.24949999999999994,1.098545959825514,0.7714380817283858,0.7217405457840105,0.7129220008279576
-0.24899999999999994,1.0990832065874094,0.7719145411959688,0.7221696510083598,0.7133434305305031
-0.24849999999999994,1.0996200733579058,0.7723914847897267,0.722599133588751,0.7137652233385541
-0.248,1.100156557347686,0.7728689137461423,0.7230289942386048,0.7141873799126458
-0.2475,1.1006926557641858,0.7733468293047344,0.7234592336764074,0.7146099009157734
-0.247,1.1012283658083768,0.773825232711352,0.7238898526231173,0.7150327870134066
-0.2465,1.101763684678013,0.7743041252229577,0.7243208518005255,0.7154560388735034
-0.246,1.1022986095644454,0.7747835080982145,0.7247522319357713,0.7158796571665254
-0.2455,1.1028331376558387,0.7752633826056781,0.7251839937581472,0.7163036425654524
-0.245,1.1033672661340161,0.7757437500222373,0.7256161379980031,0.7167279957457969
-0.2445,1.1039009921776466,0.7762246116269957,0.7260486653912676,0.7171527173856197
-0.244,1.10443431295912,0.7767059687116142,0.7264815766757127,0.717577808165544
-0.2435,1.1049672256477039,0.7771878225727248,0.7269148725904434,0.7180032687687716
-0.243,1.1054997274064515,0.7776701745116487,0.7273485538803126,0.7184290998810979
-0.2425,1.1060318153953255,0.77815302584271,0.7277826212917231,0.718855302190927
-0.242,1.1065634867681398,0.7786363778826936,0.72821707557274,0.7192818763892876
-0.2415,1.10709473867565,0.7791202319568528,0.7286519174772716,0.7197088231698489
-0.241,1.1076255682625302,0.7796045894014001,0.7290871477605119,0.7201361432289357
-0.2405,1.1081559726704286,0.7800894515543676,0.7295227671796949,0.7205638372655456
-0.24,1.1086859490349787,0.7805748197658858,0.7299587764979176,0.7209919059813636
-0.2395,1.1092154944888235,0.7810606953936149,0.7303951764793325,0.7214203500807792
-0.239,1.1097446061586589,0.7815470797984566,0.7308319678905529,0.721849170270903
-0.2385,1.110273281168224,0.7820339743554794,0.731269151504003,0.7222783672615823
-0.238,1.110801516635381,0.7825213804438068,0.7317067280929686,0.7227079417654186
-0.2375,1.11132930967507,0.7830092994492459,0.732144698433653,0.7231378944977834
-0.237,1.1118566573964237,0.7834977327710424,0.7325830633079511,0.7235682261768364
-0.2365,1.1123835569056892,0.7839866818105626,0.7330218234984656,0.7239989375235412
-0.236,1.1129100053033774,0.784476147980064,0.7334609797911997,0.7244300292616833
-0.2355,1.1134359996871486,0.7849661327022515,0.7339005329776692,0.7248615021178874
-0.235,1.113961537149,0.7854566374021543,0.7343404838499841,0.7252933568216343
-0.2345,1.114486614778115,0.7859476635191188,0.7347808332041595,0.725725594105279
-0.23399999999999999,1.1150112296580865,0.7864392124990074,0.7352215818414864,0.7261582147040683
-0.23349999999999999,1.115535378869731,0.7869312857925047,0.7356627305637824,0.7265912193561587
-0.23299999999999998,1.1160590594883495,0.7874238848656937,0.7361042801772848,0.7270246088026346
-0.23249999999999998,1.1165822685865021,0.7879170111879175,0.7365462314932223,0.7274583837875268
-0.23199999999999998,1.1171050032313103,0.7884106662376258,0.7369885853233278,0.7278925450578292
-0.23149999999999998,1.1176272604871942,0.7889048515067052,0.7374313424842721,0.72832709336352
-0.23099999999999998,1.1181490374132086,0.7893995684891366,0.7378745037973894,0.7287620294575777
-0.23049999999999998,1.1186703310657473,0.7898948186924101,0.7383180700845463,0.7291973540960024
-0.22999999999999998,1.1191911384959163,0.7903906036336094,0.7387620421730566,0.7296330680378325
-0.22949999999999998,1.1197114567521993,0.7908869248331362,0.7392064208945357,0.7300691720451654
-0.22899999999999998,1.1202312828778707,0.7913837838277695,0.7396512070812115,0.7305056668831765
-0.22849999999999998,1.1207506139136216,0.7918811821596826,0.7400964015712498,0.7309425533201382
-0.22799999999999998,1.1212694468950148,0.7923791213780349,0.7405420052067294,0.7313798321274401
-0.22749999999999998,1.1217877788550692,0.7928776030481113,0.7409880188304784,0.7318175040796081
-0.22699999999999998,1.1223056068217547,0.793376628737904,0.741434443291722,0.7322555699543255
-0.22649999999999998,1.1228229278205393,0.7938762000272933,0.741881279443193,0.7326940305324522
-0.22599999999999998,1.1233397388719244,0.7943763185091354,0.7423285281385683,0.7331328865980457
-0.22549999999999998,1.1238560369939492,0.7948769857787709,0.7427761902383391,0.7335721389383806
-0.22499999999999998,1.1243718191997687,0.7953782034477191,0.74322426660609,0.7340117883439707
-0.22449999999999998,1.1248870825001178,0.7958799731359418,0.743672758106608,0.7344518356085888
-0.22399999999999998,1.1254018239009316,0.7963822964683172,0.7441216656118543,0.7348922815292882
-0.22349999999999998,1.125916040405766,0.7968851750877705,0.7445709899964721,0.7353331269064236
-0.22299999999999998,1.126429729013463,0.7973886106415545,0.7450207321366309,0.735774372543673
-0.22249999999999998,1.1269428867205271,0.7978926047865996,0.7454708929159639,0.7362160192480591
-0.22199999999999998,1.1274555105188346,0.7983971591961332,0.7459214732203886,0.7366580678299709
-0.22149999999999997,1.1279675973979688,0.7989022755458718,0.7463724739377429,0.7371005191031864
-0.22099999999999997,1.1284791443429698,0.7994079555264455,0.7468238959635308,0.7375433738848932
-0.22049999999999997,1.1289901483366287,0.7999142008405502,0.7472757401951694,0.737986632995713
-0.21999999999999997,1.1295006063572826,0.8004210131942818,0.747728007532462,0.7384302972597225
-0.21949999999999997,1.1300105153810625,0.8009283943124339,0.7481806988829817,0.7388743675044774
-0.21899999999999997,1.1305198723797334,0.8014363459268843,0.7486338151558826,0.7393188445610344
-0.21849999999999997,1.131028674322901,0.8019448697767088,0.7490873572632357,0.7397637292639745
-0.21799999999999997,1.1315369181758934,0.802453967620077,0.7495413261248853,0.7402090224514276
-0.21749999999999997,1.1320446009019247,0.8029636412186578,0.749995722661973,0.7406547249650947
-0.21699999999999997,1.132551719460023,0.8034738923469082,0.7504505477991414,0.741100837650272
-0.21649999999999997,1.1330582708071464,0.8039847227951658,0.7509058024687173,0.7415473613558758
-0.21599999999999997,1.1335642518961606,0.8044961343564777,0.7513614876040902,0.7419942969344663
-0.21549999999999997,1.1340696596779072,0.8050081288419015,0.7518176041427805,0.742441645242271
-0.21499999999999997,1.1345744910992273,0.8055207080732407,0.752274153029818,0.7428894071392113
-0.21449999999999997,1.1350787431049842,0.8060338738772568,0.7527311352111121,0.7433375834889259
-0.21399999999999997,1.1355824126361371,0.8065476281015016,0.7531885516373698,0.7437861751587974
-0.21349999999999997,1.1360854966317127,0.8070619725992237,0.7536464032665522,0.7442351830199757
-0.21299999999999997,1.1365879920269277,0.8075769092337624,0.7541046910573735,0.7446846079474055
-0.21249999999999997,1.137089895755116,0.8080924398878833,0.7545634159740376,0.7451344508198516
-0.21199999999999997,1.1375912047458956,0.8086085664473724,0.7550225789876751,0.7455847125199243
-0.21149999999999997,1.138091915927051,0.809125290814182,0.7554821810701029,0.7460353939341067
-0.21099999999999997,1.1385920262227478,0.8096426149051362,0.7559422231993336,0.7464864959527805
-0.21049999999999996,1.1390915325553659,0.810160540640542,0.7564027063599149,0.7469380194702535
-0.20999999999999996,1.139590431843764,0.8106790699616324,0.7568636315370788,0.7473899653847864
-0.20949999999999996,1.140088721005065,0.8111982048187453,0.757324999722959,0.7478423345986196
-0.20899999999999996,1.14058639695297,0.8117179471694747,0.7577868119157789,0.748295128018002
-0.20849999999999996,1.1410834565994923,0.8122382989935425,0.7582490691145122,0.7487483465532179
-0.20799999999999996,1.1415798968533244,0.8127592622751794,0.7587117723257268,0.7492019911186151
-0.20749999999999996,1.142075714621521,0.8132808390120562,0.7591749225615914,0.7496560626326343
-0.20699999999999996,1.1425709068079162,0.8138030312208329,0.7596385208351631,0.7501105620178357
-0.20649999999999996,1.1430654703147587,0.814325840921172,0.7601025681677585,0.7505654902009308
-0.20599999999999996,1.1435594020411763,0.8148492701523128,0.7605670655857717,0.7510208481128087
-0.20549999999999996,1.1440526988847626,0.8153733209668081,0.7610320141167021,0.7514766366885677
-0.20499999999999996,1.1445453577400948,0.8158979954221269,0.7614974147969279,0.7519328568675437
-0.20449999999999996,1.1450373755002659,0.8164232955990567,0.7619632686673629,0.7523895095933416
-0.20399999999999996,1.1455287490554569,0.8169492235857138,0.7624295767703231,0.7528465958138638
-0.20349999999999996,1.1460194752944173,0.8174757814804354,0.762896340157563,0.7533041164813424
-0.20299999999999996,1.1465095511030878,0.8180029714040773,0.7633635598848199,0.7537620725523697
-0.20249999999999996,1.1469989733660313,0.8185307954811811,0.7638312370096214,0.7542204649879286
-0.20199999999999996,1.1474877389651075,0.8190592558533021,0.76429937259941,0.7546792947534257
-0.20149999999999996,1.1479758447808506,0.8195883546797669,0.7647679677250662,0.7551385628187213
-0.20099999999999996,1.1484632876911987,0.8201180941234518,0.7652370234597416,0.7555982701581629
-0.20049999999999996,1.1489500645728175,0.8206484763699253,0.7657065408868776,0.7560584177506177
-0.19999999999999996,1.1494361722998852,0.821179503616059,0.766176521092831,0.7565190065795037
-0.19949999999999996,1.1499216077453613,0.8217111780658063,0.7666469651668109,0.7569800376328247
-0.19899999999999995,1.1504063677798249,0.8222435019478963,0.7671178742085658,0.7574415119032031
-0.19849999999999995,1.1508904492726924,0.8227764774967394,0.7675892493202793,0.7579034303879129
-0.19799999999999995,1.1513738490911083,0.8233101069603616,0.7680610916076666,0.7583657940889149
-0.19749999999999995,1.15185656410111,0.8238443926086733,0.7685334021870951,0.7588286040128908
-0.19699999999999995,1.1523385911665731,0.824379336714923,0.7690061821769445,0.7592918611712767
-0.19649999999999995,1.1528199271503212,0.8249149415728394,0.7694794326998906,0.7597555665803006
-0.19599999999999995,1.153300568913128,0.8254512094919747,0.7699531548892449,0.7602197212610156
-0.19549999999999995,1.1537805133147698,0.8259881427866184,0.7704273498799689,0.7606843262393369
-0.19499999999999995,1.1542597572130866,0.8265257437961381,0.7709020188121618,0.7611493825460781
-0.19449999999999995,1.1547382974649774,0.8270640148689369,0.7713771628364147,0.7616148912169869
-0.19399999999999995,1.155216130925516,0.8276029583633145,0.7718527831046774,0.7620808532927823
-0.19349999999999995,1.1556932544488938,0.8281425766625207,0.772328880774939,0.7625472698191927
-0.19299999999999995,1.156169664887591,0.8286828721542162,0.7728054570154224,0.7630141418469923
-0.19249999999999995,1.1566453590932617,0.8292238472431345,0.7732825129954891,0.7634814704320402
-0.19199999999999995,1.157120333915964,0.8297655043542206,0.7737600498914917,0.7639492566353178
-0.19149999999999995,1.157594586204987,0.8303078459170798,0.7742380688896507,0.7644175015229686
-0.19099999999999995,1.1580681128081411,0.8308508743819775,0.7747165711771844,0.7648862061663373
-0.19049999999999995,1.1585409105725246,0.8313945922122482,0.7751955579492869,0.7653553716420085
-0.18999999999999995,1.1590129763438741,0.8319390018853466,0.7756750304105587,0.7658249990318481
-0.18949999999999995,1.159484306967273,0.8324841058935483,0.7761549897665403,0.7662950894230423
-0.18899999999999995,1.159954899286559,0.8330299067434921,0.7766354372317522,0.7667656439081397
-0.18849999999999995,1.160424750144977,0.8335764069560445,0.7771163740295717,0.7672366635850921
-0.18799999999999994,1.1608938563846447,0.8341236090665887,0.7775978013843516,0.7677081495572962
-0.18749999999999994,1.16136221484712,0.8346715156253045,0.7780797205304266,0.7681801029336356
-0.18699999999999994,1.1618298223730628,0.8352201291966642,0.778562132710367,0.7686525248285239
-0.18649999999999994,1.162296675802456,0.8357694523593738,0.7790450391678502,0.7691254163619473
-0.18599999999999994,1.162762771974625,0.8363194877067704,0.7795284411575187,0.7695987786595084
-0.18549999999999994,1.1632281077282767,0.8368702378468377,0.7800123399415693,0.7700726128524699
